"ensgene","log2FoldChange","pvalue","padj","contrast","symbol","description","region"
"ENSMUSG00000028676",0.337858574964543,0.000757001604301347,0.0966915754331124,"CDOM - DOM","Srsf10","serine/arginine-rich splicing factor 10 [Source:MGI Symbol;Acc:MGI:1333805]","MeA"
"ENSMUSG00000035936",0.337516596232287,0.000753928697714431,0.0343559508096946,"DOM - DES","Aldh5a1","aldhehyde dehydrogenase family 5, subfamily A1 [Source:MGI Symbol;Acc:MGI:2441982]","MeA"
"ENSMUSG00000057455",0.33674283635156,0.00539636881364406,0.0995270512205088,"DOM - DES","Rit2","Ras-like without CAAX 2 [Source:MGI Symbol;Acc:MGI:108054]","MeA"
"ENSMUSG00000037259",0.335572387274764,0.00272663801827764,0.0717255933404827,"DOM - DES","Dzank1","double zinc ribbon and ankyrin repeat domains 1 [Source:MGI Symbol;Acc:MGI:2139080]","MeA"
"ENSMUSG00000025024",0.334852550975537,0.00346314296104231,0.0805272443163783,"DOM - DES","Smndc1","survival motor neuron domain containing 1 [Source:MGI Symbol;Acc:MGI:1923729]","MeA"
"ENSMUSG00000019790",0.333740866203591,0.000296298042561927,0.0766873206521642,"CDOM - DOM","Stxbp5","syntaxin binding protein 5 (tomosyn) [Source:MGI Symbol;Acc:MGI:1926058]","MeA"
"ENSMUSG00000004892",0.332678517054059,0.00266686345651381,0.0709088829281319,"DOM - DES","Bcan","brevican [Source:MGI Symbol;Acc:MGI:1096385]","MeA"
"ENSMUSG00000032412",0.33148576653644,0.00299546100985918,0.0750312810951036,"DOM - DES","Atp1b3","ATPase, Na+/K+ transporting, beta 3 polypeptide [Source:MGI Symbol;Acc:MGI:107788]","MeA"
"ENSMUSG00000025757",0.327916864363097,0.000317581261358721,0.0201695253423343,"DOM - DES","Hspa4l","heat shock protein 4 like [Source:MGI Symbol;Acc:MGI:107422]","MeA"
"ENSMUSG00000029723",0.327563090410184,0.0044621566224292,0.0902794256532466,"DOM - DES","Tsc22d4","TSC22 domain family, member 4 [Source:MGI Symbol;Acc:MGI:1926079]","MeA"
"ENSMUSG00000050947",0.327242833789818,0.00177409931102492,0.0555484372014357,"DOM - DES","Amigo1","adhesion molecule with Ig like domain 1 [Source:MGI Symbol;Acc:MGI:2653612]","MeA"
"ENSMUSG00000041837",0.326618883580964,0.00307326717075629,0.0760820631551627,"DOM - DES","Pdcd7","programmed cell death 7 [Source:MGI Symbol;Acc:MGI:1859170]","MeA"
"ENSMUSG00000037815",0.325581299694512,0.0012374828950531,0.0464006876875291,"DOM - DES","Ctnna1","catenin (cadherin associated protein), alpha 1 [Source:MGI Symbol;Acc:MGI:88274]","MeA"
"ENSMUSG00000047013",0.324617788277584,0.000889165927658092,0.0995275102257348,"CDOM - DOM","Fbxo41","F-box protein 41 [Source:MGI Symbol;Acc:MGI:1261912]","MeA"
"ENSMUSG00000017734",0.324608112952243,0.000916047368589861,0.038761890082331,"DOM - DES","Dbndd2","dysbindin (dystrobrevin binding protein 1) domain containing 2 [Source:MGI Symbol;Acc:MGI:106562]","MeA"
"ENSMUSG00000051343",0.323905397902074,0.00286948991837551,0.0736463078934973,"DOM - DES","Rab11fip5","RAB11 family interacting protein 5 (class I) [Source:MGI Symbol;Acc:MGI:1098586]","MeA"
"ENSMUSG00000033676",0.322687902183069,0.000295759144571193,0.0766873206521642,"CDOM - DOM","Gabrb3","gamma-aminobutyric acid (GABA) A receptor, subunit beta 3 [Source:MGI Symbol;Acc:MGI:95621]","MeA"
"ENSMUSG00000040097",0.322628576299287,0.00344572467802502,0.0805272443163783,"DOM - DES","Flywch1","FLYWCH-type zinc finger 1 [Source:MGI Symbol;Acc:MGI:2442638]","MeA"
"ENSMUSG00000033781",0.320584477031574,0.00541068496371946,0.0996669705381656,"DOM - DES","Asb13","ankyrin repeat and SOCS box-containing 13 [Source:MGI Symbol;Acc:MGI:2145525]","MeA"
"ENSMUSG00000035901",0.319265978482392,4.1198056314028e-05,0.00575606805670524,"DOM - DES","Dennd5a","DENN/MADD domain containing 5A [Source:MGI Symbol;Acc:MGI:1201681]","MeA"
"ENSMUSG00000037754",0.318938847548833,0.00190763650035257,0.0574027031027045,"DOM - DES","Ppp1r16b","protein phosphatase 1, regulatory (inhibitor) subunit 16B [Source:MGI Symbol;Acc:MGI:2151841]","MeA"
"ENSMUSG00000028517",0.312945168563459,0.000830931652299172,0.0361944052075022,"DOM - DES","Plpp3","phospholipid phosphatase 3 [Source:MGI Symbol;Acc:MGI:1915166]","MeA"
"ENSMUSG00000027893",0.312172900409615,0.000518991412307986,0.0291372088001153,"DOM - DES","Ahcyl1","S-adenosylhomocysteine hydrolase-like 1 [Source:MGI Symbol;Acc:MGI:2385184]","MeA"
"ENSMUSG00000019124",0.311487704027207,0.00377154687223291,0.0832995281338992,"DOM - DES","Scrn1","secernin 1 [Source:MGI Symbol;Acc:MGI:1917188]","MeA"
"ENSMUSG00000019971",0.311245495141994,0.0053910690976722,0.0995270512205088,"DOM - DES","Cep290","centrosomal protein 290 [Source:MGI Symbol;Acc:MGI:2384917]","MeA"
"ENSMUSG00000006740",0.311119959946289,0.00120970337281193,0.0461745024519192,"DOM - DES","Kif5b","kinesin family member 5B [Source:MGI Symbol;Acc:MGI:1098268]","MeA"
"ENSMUSG00000018377",0.310465439237079,0.00448990378561046,0.0903414663038127,"DOM - DES","Vezf1","vascular endothelial zinc finger 1 [Source:MGI Symbol;Acc:MGI:1313291]","MeA"
"ENSMUSG00000032479",0.31012106403765,3.87519510907646e-05,0.00546587043480214,"DOM - DES","Map4","microtubule-associated protein 4 [Source:MGI Symbol;Acc:MGI:97178]","MeA"
"ENSMUSG00000022314",0.309576153639425,0.00231480947559532,0.0647121115045511,"DOM - DES","Rad21","RAD21 cohesin complex component [Source:MGI Symbol;Acc:MGI:108016]","MeA"
"ENSMUSG00000029777",0.308992565092222,0.00418374347432652,0.0872693533165856,"DOM - DES","Gars","glycyl-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2449057]","MeA"
"ENSMUSG00000031342",0.306565571640139,0.000724576740242418,0.0336745181585148,"DOM - DES","Gpm6b","glycoprotein m6b [Source:MGI Symbol;Acc:MGI:107672]","MeA"
"ENSMUSG00000017843",0.298573172503916,0.00129722133191971,0.0474589658188026,"DOM - DES","Ppp2r5c","protein phosphatase 2, regulatory subunit B', gamma [Source:MGI Symbol;Acc:MGI:1349475]","MeA"
"ENSMUSG00000011832",0.298326903374826,0.00456315602390509,0.091324784748695,"DOM - DES","Evi5l","ecotropic viral integration site 5 like [Source:MGI Symbol;Acc:MGI:2442167]","MeA"
"ENSMUSG00000031227",0.29435124527829,0.00309259973122268,0.0760820631551627,"DOM - DES","Magee1","melanoma antigen, family E, 1 [Source:MGI Symbol;Acc:MGI:2148149]","MeA"
"ENSMUSG00000021771",0.291362346528868,0.00239287769217252,0.0659935169852422,"DOM - DES","Vdac2","voltage-dependent anion channel 2 [Source:MGI Symbol;Acc:MGI:106915]","MeA"
"ENSMUSG00000046785",0.290573370081159,0.00104617785974124,0.0430385947299105,"DOM - DES","Epm2aip1","EPM2A (laforin) interacting protein 1 [Source:MGI Symbol;Acc:MGI:1925031]","MeA"
"ENSMUSG00000033981",0.290273954298471,0.00014072127111334,0.054978561551474,"CDOM - DOM","Gria2","glutamate receptor, ionotropic, AMPA2 (alpha 2) [Source:MGI Symbol;Acc:MGI:95809]","MeA"
"ENSMUSG00000037062",0.289551765478907,0.00464948541640899,0.0918118386893562,"DOM - DES","Sh3glb1","SH3-domain GRB2-like B1 (endophilin) [Source:MGI Symbol;Acc:MGI:1859730]","MeA"
"ENSMUSG00000064061",0.289218850722974,0.000566203955139025,0.0919832098795263,"CDOM - DOM","Dzip3","DAZ interacting protein 3, zinc finger [Source:MGI Symbol;Acc:MGI:1917433]","MeA"
"ENSMUSG00000030795",0.287950266799905,0.000864895086866667,0.0995275102257348,"CDOM - DOM","Fus","fused in sarcoma [Source:MGI Symbol;Acc:MGI:1353633]","MeA"
"ENSMUSG00000041028",0.287908213205016,0.00130486512210657,0.0474589658188026,"DOM - DES","Ghitm","growth hormone inducible transmembrane protein [Source:MGI Symbol;Acc:MGI:1913342]","MeA"
"ENSMUSG00000013921",0.285562498142719,0.00022343966330253,0.0161421532366365,"DOM - DES","Clip3","CAP-GLY domain containing linker protein 3 [Source:MGI Symbol;Acc:MGI:1923936]","MeA"
"ENSMUSG00000028552",0.283420603567609,0.00260574242923062,0.0698252076284649,"DOM - DES","Eps15","epidermal growth factor receptor pathway substrate 15 [Source:MGI Symbol;Acc:MGI:104583]","MeA"
"ENSMUSG00000029309",0.281967877302315,0.0038569107263869,0.0840782841782753,"DOM - DES","Sparcl1","SPARC-like 1 [Source:MGI Symbol;Acc:MGI:108110]","MeA"
"ENSMUSG00000066324",0.280119004641884,0.00410214259619626,0.08629649410464,"DOM - DES","Impad1","inositol monophosphatase domain containing 1 [Source:MGI Symbol;Acc:MGI:1915720]","MeA"
"ENSMUSG00000045962",0.278702014379227,0.00440757321988998,0.0895420567717017,"DOM - DES","Wnk1","WNK lysine deficient protein kinase 1 [Source:MGI Symbol;Acc:MGI:2442092]","MeA"
"ENSMUSG00000003810",0.277491082303798,0.00196988191464026,0.0582768102080469,"DOM - DES","Mast2","microtubule associated serine/threonine kinase 2 [Source:MGI Symbol;Acc:MGI:894676]","MeA"
"ENSMUSG00000022629",0.276491452350696,0.000653484573253429,0.0325253099794018,"DOM - DES","Kif21a","kinesin family member 21A [Source:MGI Symbol;Acc:MGI:109188]","MeA"
"ENSMUSG00000026249",0.275822047287971,0.00307265609859743,0.0760820631551627,"DOM - DES","Serpine2","serine (or cysteine) peptidase inhibitor, clade E, member 2 [Source:MGI Symbol;Acc:MGI:101780]","MeA"
"ENSMUSG00000024104",0.274954393492803,0.00508970930079271,0.0967043989304165,"DOM - DES","Washc2","WASH complex subunit 2` [Source:MGI Symbol;Acc:MGI:106463]","MeA"
"ENSMUSG00000011831",0.274318506465147,0.00308387395314738,0.0760820631551627,"DOM - DES","Evi5","ecotropic viral integration site 5 [Source:MGI Symbol;Acc:MGI:104736]","MeA"
"ENSMUSG00000060002",0.270459883845823,0.00496326240717899,0.0957010285283236,"DOM - DES","Chpt1","choline phosphotransferase 1 [Source:MGI Symbol;Acc:MGI:2384841]","MeA"
"ENSMUSG00000032181",0.26631673043057,0.00327667389158574,0.078717086375643,"DOM - DES","Scg3","secretogranin III [Source:MGI Symbol;Acc:MGI:103032]","MeA"
"ENSMUSG00000020817",0.261434858729,0.000683165130636119,0.0329368002749529,"DOM - DES","Rabep1","rabaptin, RAB GTPase binding effector protein 1 [Source:MGI Symbol;Acc:MGI:1860236]","MeA"
"ENSMUSG00000031996",0.25753709585884,0.00114579600213001,0.0453590669261924,"DOM - DES","Aplp2","amyloid beta (A4) precursor-like protein 2 [Source:MGI Symbol;Acc:MGI:88047]","MeA"
"ENSMUSG00000024474",0.255597440281323,0.00180066604171631,0.0558864138408825,"DOM - DES","Ik","IK cytokine [Source:MGI Symbol;Acc:MGI:1345142]","MeA"
"ENSMUSG00000020366",0.254523274100069,0.00165079880547512,0.053539412196451,"DOM - DES","Mapk9","mitogen-activated protein kinase 9 [Source:MGI Symbol;Acc:MGI:1346862]","MeA"
"ENSMUSG00000038762",0.254291579590703,0.00161163613915498,0.0531516479358551,"DOM - DES","Abcf1","ATP-binding cassette, sub-family F (GCN20), member 1 [Source:MGI Symbol;Acc:MGI:1351658]","MeA"
"ENSMUSG00000022016",0.2495458313124,0.000224819968327875,0.0695720054162456,"CDOM - DOM","Akap11","A kinase (PRKA) anchor protein 11 [Source:MGI Symbol;Acc:MGI:2684060]","MeA"
"ENSMUSG00000008206",0.244764236469242,0.000929902273271705,0.0995275102257348,"CDOM - DOM","Cers4","ceramide synthase 4 [Source:MGI Symbol;Acc:MGI:1914510]","MeA"
"ENSMUSG00000024654",0.243656306021558,0.00534431034669583,0.0989626220618595,"DOM - DES","Asrgl1","asparaginase like 1 [Source:MGI Symbol;Acc:MGI:1913764]","MeA"
"ENSMUSG00000040433",0.241422867373229,0.00475219387700889,0.0933248708427716,"DOM - DES","Zbtb38","zinc finger and BTB domain containing 38 [Source:MGI Symbol;Acc:MGI:2442866]","MeA"
"ENSMUSG00000035864",0.239910202852228,0.00539476949980721,0.0995270512205088,"DOM - DES","Syt1","synaptotagmin I [Source:MGI Symbol;Acc:MGI:99667]","MeA"
"ENSMUSG00000039361",0.226352652656621,0.00478003972006441,0.0935170254348136,"DOM - DES","Picalm","phosphatidylinositol binding clathrin assembly protein [Source:MGI Symbol;Acc:MGI:2385902]","MeA"
"ENSMUSG00000026473",0.224060535397478,0.0033978227013737,0.0805148067317512,"DOM - DES","Glul","glutamate-ammonia ligase (glutamine synthetase) [Source:MGI Symbol;Acc:MGI:95739]","MeA"
"ENSMUSG00000035770",0.219957410792507,0.00544518499215119,0.0998059278883158,"DOM - DES","Dync1li2","dynein, cytoplasmic 1 light intermediate chain 2 [Source:MGI Symbol;Acc:MGI:107738]","MeA"
"ENSMUSG00000022285",-0.220099426202927,0.00532818493802329,0.0989626220618595,"DOM - DES","Ywhaz","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, zeta polypeptide [Source:MGI Symbol;Acc:MGI:109484]","MeA"
"ENSMUSG00000009079",-0.248952037059098,0.0043374300694455,0.0888483254889181,"DOM - DES","Ewsr1","Ewing sarcoma breakpoint region 1 [Source:MGI Symbol;Acc:MGI:99960]","MeA"
"ENSMUSG00000033981",-0.254314110935271,0.000538301550834076,0.0294397916266019,"DOM - DES","Gria2","glutamate receptor, ionotropic, AMPA2 (alpha 2) [Source:MGI Symbol;Acc:MGI:95809]","MeA"
"ENSMUSG00000032076",-0.265094731823926,0.00278738548012774,0.072678131973049,"DOM - DES","Cadm1","cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:1889272]","MeA"
"ENSMUSG00000000881",-0.268466575122684,0.000752387753514384,0.0343559508096946,"DOM - DES","Dlg3","discs, large homolog 3 (Drosophila) [Source:MGI Symbol;Acc:MGI:1888986]","MeA"
"ENSMUSG00000029581",-0.275529346589864,0.00360162865186984,0.0816847172039698,"DOM - DES","Fscn1","fascin actin-bundling protein 1 [Source:MGI Symbol;Acc:MGI:1352745]","MeA"
"ENSMUSG00000004113",-0.285357887898677,0.00422788486234639,0.0877810805296844,"DOM - DES","Cacna1b","calcium channel, voltage-dependent, N type, alpha 1B subunit [Source:MGI Symbol;Acc:MGI:88296]","MeA"
"ENSMUSG00000027525",-0.286360247885272,0.000499935432158696,0.0913422750013764,"CDOM - DOM","Phactr3","phosphatase and actin regulator 3 [Source:MGI Symbol;Acc:MGI:1921439]","MeA"
"ENSMUSG00000020886",-0.287447553177479,0.00254066803625286,0.0685378754406282,"DOM - DES","Dlg4","discs, large homolog 4 (Drosophila) [Source:MGI Symbol;Acc:MGI:1277959]","MeA"
"ENSMUSG00000031778",-0.287884248053397,0.00122900946702953,0.0464006876875291,"DOM - DES","Cx3cl1","chemokine (C-X3-C motif) ligand 1 [Source:MGI Symbol;Acc:MGI:1097153]","MeA"
"ENSMUSG00000089715",-0.287975104224838,0.000318681224180029,0.0201695253423343,"DOM - DES","Cbx6","chromobox 6 [Source:MGI Symbol;Acc:MGI:3512628]","MeA"
"ENSMUSG00000031622",-0.288353960226989,0.0019027208679954,0.0574027031027045,"DOM - DES","Sin3b","transcriptional regulator, SIN3B (yeast) [Source:MGI Symbol;Acc:MGI:107158]","MeA"
"ENSMUSG00000038976",-0.288847975149388,0.000475330072898251,0.0276114469866682,"DOM - DES","Ppp1r9b","protein phosphatase 1, regulatory subunit 9B [Source:MGI Symbol;Acc:MGI:2387581]","MeA"
"ENSMUSG00000026473",-0.289356818742251,0.000270717633469556,0.0745999746175118,"CDOM - DOM","Glul","glutamate-ammonia ligase (glutamine synthetase) [Source:MGI Symbol;Acc:MGI:95739]","MeA"
"ENSMUSG00000020827",-0.289492408880114,0.00141330634971634,0.0497174989056983,"DOM - DES","Mink1","misshapen-like kinase 1 (zebrafish) [Source:MGI Symbol;Acc:MGI:1355329]","MeA"
"ENSMUSG00000058756",-0.290795606012355,0.000303869759198798,0.0195817859026318,"DOM - DES","Thra","thyroid hormone receptor alpha [Source:MGI Symbol;Acc:MGI:98742]","MeA"
"ENSMUSG00000056820",-0.291563967692378,0.00191471541747036,0.0574027031027045,"DOM - DES","Tsnax","translin-associated factor X [Source:MGI Symbol;Acc:MGI:1855672]","MeA"
"ENSMUSG00000049583",-0.298910134323981,0.00163583163439026,0.0534805000117433,"DOM - DES","Grm5","glutamate receptor, metabotropic 5 [Source:MGI Symbol;Acc:MGI:1351342]","MeA"
"ENSMUSG00000034781",-0.307158737518887,0.00504816395307765,0.0960967971016452,"DOM - DES","Gna11","guanine nucleotide binding protein, alpha 11 [Source:MGI Symbol;Acc:MGI:95766]","MeA"
"ENSMUSG00000004936",-0.310223872993999,0.000504512230794608,0.0286276863527515,"DOM - DES","Map2k1","mitogen-activated protein kinase kinase 1 [Source:MGI Symbol;Acc:MGI:1346866]","MeA"
"ENSMUSG00000027367",-0.316395176758652,0.00131332333950312,0.0474589658188026,"DOM - DES","Stard7","START domain containing 7 [Source:MGI Symbol;Acc:MGI:2139090]","MeA"
"ENSMUSG00000079481",-0.320387670487162,0.002351990243794,0.0653831637700765,"DOM - DES","Nhsl2","NHS-like 2 [Source:MGI Symbol;Acc:MGI:3645090]","MeA"
"ENSMUSG00000075590",-0.322450781146547,0.00442749042095168,0.0897005925229745,"DOM - DES","Nrbp2","nuclear receptor binding protein 2 [Source:MGI Symbol;Acc:MGI:2385017]","MeA"
"ENSMUSG00000028637",-0.324348625262119,0.00533011963595426,0.0989626220618595,"DOM - DES","Ccdc30","coiled-coil domain containing 30 [Source:MGI Symbol;Acc:MGI:1920582]","MeA"
"ENSMUSG00000032050",-0.324609825216993,0.000888732144343371,0.0995275102257348,"CDOM - DOM","Rdx","radixin [Source:MGI Symbol;Acc:MGI:97887]","MeA"
"ENSMUSG00000041028",-0.324849391730992,0.000470974602275828,0.0913422750013764,"CDOM - DOM","Ghitm","growth hormone inducible transmembrane protein [Source:MGI Symbol;Acc:MGI:1913342]","MeA"
"ENSMUSG00000003153",-0.325382230883591,0.00297570206673463,0.0748219823571136,"DOM - DES","Slc2a3","solute carrier family 2 (facilitated glucose transporter), member 3 [Source:MGI Symbol;Acc:MGI:95757]","MeA"
"ENSMUSG00000019790",-0.325699774169627,0.000279372645112369,0.0188068585187008,"DOM - DES","Stxbp5","syntaxin binding protein 5 (tomosyn) [Source:MGI Symbol;Acc:MGI:1926058]","MeA"
"ENSMUSG00000035285",-0.326371796947586,0.00544460629407939,0.0998059278883158,"DOM - DES","Nat14","N-acetyltransferase 14 [Source:MGI Symbol;Acc:MGI:3039561]","MeA"
"ENSMUSG00000034675",-0.326993919681415,0.00224942442609145,0.0633345546585824,"DOM - DES","Dbn1","drebrin 1 [Source:MGI Symbol;Acc:MGI:1931838]","MeA"
"ENSMUSG00000032468",-0.327858543059499,0.00289750601608712,0.0736463078934973,"DOM - DES","Armc8","armadillo repeat containing 8 [Source:MGI Symbol;Acc:MGI:1921375]","MeA"
"ENSMUSG00000033569",-0.329044604922442,0.00194239965782353,0.0581150281461951,"DOM - DES","Adgrb3","adhesion G protein-coupled receptor B3 [Source:MGI Symbol;Acc:MGI:2441837]","MeA"
"ENSMUSG00000022208",-0.329187448280123,0.00437095819751079,0.0890848295788544,"DOM - DES","Jph4","junctophilin 4 [Source:MGI Symbol;Acc:MGI:2443113]","MeA"
"ENSMUSG00000081534",-0.329506082530578,0.000522924179643884,0.0919832098795263,"CDOM - DOM","Slc48a1","solute carrier family 48 (heme transporter), member 1 [Source:MGI Symbol;Acc:MGI:1914989]","MeA"
"ENSMUSG00000022426",-0.329811515048183,0.0015888675486931,0.0528789402160559,"DOM - DES","Josd1","Josephin domain containing 1 [Source:MGI Symbol;Acc:MGI:1921408]","MeA"
"ENSMUSG00000019876",-0.331233620574906,0.00511600118508816,0.0968899968684854,"DOM - DES","Pkib","protein kinase inhibitor beta, cAMP dependent, testis specific [Source:MGI Symbol;Acc:MGI:101937]","MeA"
"ENSMUSG00000015476",-0.335218434157292,0.000241939212798923,0.0168360366253687,"DOM - DES","Prrt1","proline-rich transmembrane protein 1 [Source:MGI Symbol;Acc:MGI:1932118]","MeA"
"ENSMUSG00000028152",-0.337540187817272,0.000790558488223461,0.097857391998791,"CDOM - DOM","Tspan5","tetraspanin 5 [Source:MGI Symbol;Acc:MGI:1928096]","MeA"
"ENSMUSG00000031841",-0.340215317108542,0.00125295843246967,0.0465926000707081,"DOM - DES","Cdh13","cadherin 13 [Source:MGI Symbol;Acc:MGI:99551]","MeA"
"ENSMUSG00000030122",-0.340321369299592,0.00500185472686685,0.0958185419160235,"DOM - DES","Ptms","parathymosin [Source:MGI Symbol;Acc:MGI:1916452]","MeA"
"ENSMUSG00000070565",-0.341966503433113,0.00439368543112827,0.0893825291689694,"DOM - DES","Rasal2","RAS protein activator like 2 [Source:MGI Symbol;Acc:MGI:2443881]","MeA"
"ENSMUSG00000025571",-0.343192666154809,0.0019127386782141,0.0574027031027045,"DOM - DES","Tnrc6c","trinucleotide repeat containing 6C [Source:MGI Symbol;Acc:MGI:2443265]","MeA"
"ENSMUSG00000056536",-0.348123428752108,0.00348125383802201,0.0805272443163783,"DOM - DES","Pign","phosphatidylinositol glycan anchor biosynthesis, class N [Source:MGI Symbol;Acc:MGI:1351629]","MeA"
"ENSMUSG00000040022",-0.350641685269641,0.00462570362119501,0.0918046548423619,"DOM - DES","Rab11fip2","RAB11 family interacting protein 2 (class I) [Source:MGI Symbol;Acc:MGI:1922248]","MeA"
"ENSMUSG00000004626",-0.353339471402598,0.00213659477384523,0.0612049682797831,"DOM - DES","Stxbp2","syntaxin binding protein 2 [Source:MGI Symbol;Acc:MGI:107370]","MeA"
"ENSMUSG00000033676",-0.356362160932265,3.67414611479208e-05,0.00523212538077603,"DOM - DES","Gabrb3","gamma-aminobutyric acid (GABA) A receptor, subunit beta 3 [Source:MGI Symbol;Acc:MGI:95621]","MeA"
"ENSMUSG00000020577",-0.356631838694361,0.00012801912230658,0.0117761689525494,"DOM - DES","Tspan13","tetraspanin 13 [Source:MGI Symbol;Acc:MGI:1913359]","MeA"
"ENSMUSG00000064225",-0.357567763679859,0.00149228167360959,0.0506732698898706,"DOM - DES","Paqr9","progestin and adipoQ receptor family member IX [Source:MGI Symbol;Acc:MGI:1922802]","MeA"
"ENSMUSG00000060961",-0.359892957146571,0.00048386951060066,0.0913422750013764,"CDOM - DOM","Slc4a4","solute carrier family 4 (anion exchanger), member 4 [Source:MGI Symbol;Acc:MGI:1927555]","MeA"
"ENSMUSG00000044442",-0.36188362797157,0.0016857573945623,0.0539930948707974,"DOM - DES","N6amt1","N-6 adenine-specific DNA methyltransferase 1 (putative) [Source:MGI Symbol;Acc:MGI:1915018]","MeA"
"ENSMUSG00000007891",-0.36269451151682,0.000763810373495969,0.0966915754331124,"CDOM - DOM","Ctsd","cathepsin D [Source:MGI Symbol;Acc:MGI:88562]","MeA"
"ENSMUSG00000039275",-0.364011095658485,0.00198458814088741,0.0585493035190091,"DOM - DES","Foxk2","forkhead box K2 [Source:MGI Symbol;Acc:MGI:1916087]","MeA"
"ENSMUSG00000009569",-0.366149570787968,0.00503121555649451,0.0960210082367058,"DOM - DES","Mkl2","MKL/myocardin-like 2 [Source:MGI Symbol;Acc:MGI:3050795]","MeA"
"ENSMUSG00000033953",-0.367023334843895,0.000220023794467241,0.0160519822466002,"DOM - DES","Ppp3r1","protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I) [Source:MGI Symbol;Acc:MGI:107172]","MeA"
"ENSMUSG00000054934",-0.368121206226444,0.00365570253289231,0.0821562283947423,"DOM - DES","Kcnmb4","potassium large conductance calcium-activated channel, subfamily M, beta member 4 [Source:MGI Symbol;Acc:MGI:1913272]","MeA"
"ENSMUSG00000032705",-0.368485742644015,0.00209222212758594,0.060401188517637,"DOM - DES","Exd2","exonuclease 3'-5' domain containing 2 [Source:MGI Symbol;Acc:MGI:1922485]","MeA"
"ENSMUSG00000024109",-0.368986994105314,0.000907469002864056,0.0385089281731137,"DOM - DES","Nrxn1","neurexin I [Source:MGI Symbol;Acc:MGI:1096391]","MeA"
"ENSMUSG00000020694",-0.369636474101977,0.000121916648799768,0.0503868069291694,"CDOM - DOM","Tlk2","tousled-like kinase 2 (Arabidopsis) [Source:MGI Symbol;Acc:MGI:1346023]","MeA"
"ENSMUSG00000025034",-0.370325440141457,0.0010548468549564,0.043225449599086,"DOM - DES","Trim8","tripartite motif-containing 8 [Source:MGI Symbol;Acc:MGI:1933302]","MeA"
"ENSMUSG00000032570",-0.371899703081452,0.00388320630640196,0.0843259316683475,"DOM - DES","Atp2c1","ATPase, Ca++-sequestering [Source:MGI Symbol;Acc:MGI:1889008]","MeA"
"ENSMUSG00000030519",-0.372616597885048,0.00156717678167065,0.0525110591324488,"DOM - DES","Apba2","amyloid beta (A4) precursor protein-binding, family A, member 2 [Source:MGI Symbol;Acc:MGI:1261791]","MeA"
"ENSMUSG00000034730",-0.377372517901065,0.00158420941951344,0.0528789402160559,"DOM - DES","Adgrb1","adhesion G protein-coupled receptor B1 [Source:MGI Symbol;Acc:MGI:1933736]","MeA"
"ENSMUSG00000052373",-0.380431756731435,0.00284405796910799,0.0736372351791773,"DOM - DES","Mpp3","membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) [Source:MGI Symbol;Acc:MGI:1328354]","MeA"
"ENSMUSG00000033594",-0.380666458640601,0.00530903307774575,0.0989626220618595,"DOM - DES","Spata2l","spermatogenesis associated 2-like [Source:MGI Symbol;Acc:MGI:1926029]","MeA"
"ENSMUSG00000026202",-0.380936021905815,0.00085509963750278,0.0995275102257348,"CDOM - DOM","Tuba4a","tubulin, alpha 4A [Source:MGI Symbol;Acc:MGI:1095410]","MeA"
"ENSMUSG00000031864",-0.38146831037582,0.00311985292476019,0.076498380489567,"DOM - DES","Ints10","integrator complex subunit 10 [Source:MGI Symbol;Acc:MGI:1918135]","MeA"
"ENSMUSG00000026824",-0.382884032426028,0.00079820724438806,0.0352249840824622,"DOM - DES","Kcnj3","potassium inwardly-rectifying channel, subfamily J, member 3 [Source:MGI Symbol;Acc:MGI:104742]","MeA"
"ENSMUSG00000048330",-0.383098167643092,0.000814257484425298,0.0990679939384112,"CDOM - DOM","Ric3","RIC3 acetylcholine receptor chaperone [Source:MGI Symbol;Acc:MGI:2443887]","MeA"
"ENSMUSG00000050627",-0.383120531016339,0.0012680784939317,0.0468008594239731,"DOM - DES","Gpd1l","glycerol-3-phosphate dehydrogenase 1-like [Source:MGI Symbol;Acc:MGI:1289257]","MeA"
"ENSMUSG00000036882",-0.383508590485359,0.003468722779419,0.0805272443163783,"DOM - DES","Arhgap33","Rho GTPase activating protein 33 [Source:MGI Symbol;Acc:MGI:2673998]","MeA"
"ENSMUSG00000029581",-0.383901783684362,4.64074207686572e-05,0.0429558688489883,"CDOM - DES","Fscn1","fascin actin-bundling protein 1 [Source:MGI Symbol;Acc:MGI:1352745]","MeA"
"ENSMUSG00000036306",-0.384622917116191,0.00509360507738796,0.0967043989304165,"DOM - DES","Lzts1","leucine zipper, putative tumor suppressor 1 [Source:MGI Symbol;Acc:MGI:2684762]","MeA"
"ENSMUSG00000014850",-0.388784458561413,0.000586476748208534,0.0310420020615204,"DOM - DES","Msh3","mutS homolog 3 [Source:MGI Symbol;Acc:MGI:109519]","MeA"
"ENSMUSG00000031642",-0.389089327880357,0.00524153414202542,0.0985115744205538,"DOM - DES","Sh3rf1","SH3 domain containing ring finger 1 [Source:MGI Symbol;Acc:MGI:1913066]","MeA"
